1 1 Evergreen |18 Sep. 2002| 6.801234567891
1 2 |One Night at Mercy| |18 Sep. 2002| 7.301234567891
1 3 |Shades of Guilt| |25 Sep. 2002| 6.801234567891
1 4 |Dream Lover| |25 Sep. 2002| 6.301234567891
1 5 |Cradle of Darkness| |2 Oct. 2002| 7.601234567891
1 6 |Night Route| |2 Oct. 2002| 7.101234567891
1 7 |Time Lapse| |9 Oct. 2002| 6.601234567891
1 8 |Dead Man's Eyes| |9 Oct. 2002| 6.501234567891
1 9 |The Pool Guy| |16 Oct. 2002| 7.301234567891
1 10 |Azoth the Avenger Is a Friend of Mine| |16 Oct. 2002| 5.701234567891
1 11 |The Lineman| |23 Oct. 2002| 6.601234567891
1 12 |Harsh Mistress| |30 Oct. 2002| 6.301234567891
1 13 Upgrade |30 Oct. 2002| 7.201234567891
1 14 |To Protect and Serve| |6 Nov. 2002| 5.801234567891
1 15 Chosen |6 Nov. 2002| 7.001234567891
1 16 |Sensuous Cindy| |13 Nov. 2002| 6.601234567891
1 17 Hunted |13 Nov. 2002| 6.801234567891
1 18 |Mr. Motivation| |20 Nov. 2002| 7.101234567891
1 19 Sanctuary |20 Nov. 2002| 7.201234567891
1 20 |Future Trade| |27 Nov. 2002| 6.901234567891
1 21 |Found and Lost| |27 Nov. 2002| 6.601234567891
1 22 |Gabe's Story| |11 Dec. 2002| 6.801234567891
1 23 |Last Lap| |11 Dec. 2002| 5.401234567891
1 24 |The Path| |8 Jan. 2003| 6.801234567891
1 25 |Fair Warning| |8 Jan. 2003| 6.101234567891
1 26 |Another Life| |5 Feb. 2003| 6.101234567891
1 27 Rewind |5 Feb. 2003| 6.901234567891
1 28 Tagged |12 Feb. 2003| 6.001234567891
1 29 |Into the Light| |12 Feb. 2003| 6.901234567891
1 30 |It's Still a Good Life| |19 Feb. 2003| 7.101234567891
1 31 |The Monsters Are on Maple Street| |19 Feb. 2003| 7.001234567891
1 32 Memphis |26 Feb. 2003| 7.501234567891
1 33 |How Much Do You Love Your Kid?| |26 Feb. 2003| 6.401234567891
1 34 |The Placebo Effect| |2 Apr. 2003| 7.701234567891
1 35 |Cold Fusion| |2 Apr. 2003| 6.401234567891
1 36 |The Pharaoh's Curse| |23 Apr. 2003| 7.401234567891
1 37 |The Collection| |23 Apr. 2003| 7.101234567891
1 38 |Eye of the Beholder| |30 Apr. 2003| 6.801234567891
1 39 Developing |30 Apr. 2003| 6.301234567891
1 40 |The Executions of Grady Finch| |7 May 2003| 7.301234567891
1 41 Homecoming |7 May 2003| 6.601234567891
1 42 Sunrise |21 May 2003| 7.101234567891
1 43 Burned |21 May 2003| 6.601234567891
