1 1 |Sakura and the Mysterious Magic Book| |7 Apr. 1998| 7.801234567891
1 2 |Sakura's Wonderful Friend| |14 Apr. 1998| 7.401234567891
1 3 |Sakura's Heart-throbbing First Date| |21 Apr. 1998| 7.301234567891
1 4 |Sakura's Exhausting Sunday| |28 Apr. 1998| 7.601234567891
1 5 |Sakura and the Panda and the Cute Store| |5 May. 1998| 6.901234567891
1 6 |Sakura and Her Mother's Memory| |12 May. 1998| 7.501234567891
1 7 |Sakura's First Challenge as a Thief!?| |26 May. 1998| 7.301234567891
1 8 |Sakura's Rival Appears!| |2 Jun. 1998| 7.701234567891
1 9 |Sakura and the Mysterious Broach| |9 Jun. 1998| 7.301234567891
1 10 |Sakura and the Flowery Athletics Meet| |16 Jun. 1998| 7.501234567891
1 11 |Sakura  Tomoyo and the Big House| |23 Jun. 1998| 7.101234567891
1 12 |Sakura's Endless Day| |30 Jun. 1998| 7.601234567891
1 13 |Sakura and the Elephant's Strength Contest| |7 Jul. 1998| 7.201234567891
1 14 |Sakura  Touya and Cinderella| |14 Jul. 1998| 7.401234567891
1 15 |Sakura and Kero's Big Fight| |21 Jul. 1998| 7.401234567891
1 16 |Sakura and the Rainbow of Memory| |4 Aug. 1998| 7.501234567891
1 17 |Sakura's Scary Courage Test| |11 Aug. 1998| 7.201234567891
1 18 |Sakura  Yukito and the Summer Festival| |18 Aug. 1998| 7.401234567891
1 19 |Sakura and the Summer Vacation Homework| |1 Sep. 1998| 7.301234567891
1 20 |Sakura and the Fighting Transfer Student| |8 Sep. 1998| 7.401234567891
1 21 |Sakura's Long Marathon| |15 Sep. 1998| 7.201234567891
1 22 |Sakura and Her Kind Father| |22 Sep. 1998| 7.301234567891
1 23 |Sakura  Tomoyo and the Wonderful Song| |29 Sep. 1998| 7.101234567891
1 24 |Sakura's Mini Great Adventure| |6 Oct. 1998| 7.601234567891
1 25 |Sakura and Another Sakura| |13 Oct. 1998| 7.901234567891
1 26 |Sakura and the Wonderful Teacher| |20 Oct. 1998| 7.501234567891
1 27 |Sakura and the Shrine of Memories| |27 Oct. 1998| 7.501234567891
1 28 |Sakura and the Incantation Card| |10 Nov. 1998| 7.401234567891
1 29 |Sakura's Sweet Cooking| |17 Nov. 1998| 7.001234567891
1 30 |Sakura and the Injured Card| |24 Nov. 1998| 7.301234567891
1 31 |Sakura and the Nameless Book| |1 Dec. 1998| 7.301234567891
1 32 |Sakura  Kero  Shaoran and...| |8 Dec. 1998| 7.801234567891
1 33 |Sakura's Cold Ice Skating| |15 Dec. 1998| 7.101234567891
1 34 |Sakura  Yukito and the Daytime Moon| |22 Dec. 1998| 7.501234567891
1 35 |Sakura's Wonderful Christmas| |29 Dec. 1998| 8.001234567891
1 36 |Sakura and the Snowy New School Year| |6 Apr. 1999| 7.601234567891
1 37 |Sakura and Tomoyo's Vanished Voice| |13 Apr. 1999| 7.301234567891
1 38 |Sakura's Fun Strawberry Picking Adventure| |20 Apr. 1999| 7.301234567891
1 40 |Sakura and the Sakura in the Dream| |11 May. 1999| 7.501234567891
1 41 |Sakura  Li  and the Sea of Sand| |18 May. 1999| 7.601234567891
1 42 |Sakura and the Blacked Out School Arts Festival| |25 May. 1999| 7.801234567891
1 43 |Sakura and Farewell to Meiling| |1 Jun. 1999| 7.701234567891
1 44 |Sakura  Kero  and the Mysterious Teacher| |8 Jun. 1999| 7.801234567891
1 45 |Sakura and the Final Clow Card| |15 Jun. 1999| 8.101234567891
1 46 |Sakura and the Final Judgement| |22 Jun. 1999| 8.401234567891
2 39 |Sakura's Dizzy Fever Day| |27 Apr. 1999| 7.801234567891
3 1 |Sakura and the Mysterious Transfer Student| |7 Sep. 1999| 7.501234567891
3 2 |Sakura and the Awakened Key of Star| |14 Sep. 1999| 7.701234567891
3 3 |Sakura and the Dangerous Piano| |21 Sep. 1999| 7.301234567891
3 4 |Sakura  Shaoran and the Invisible Threads| |28 Sep. 1999| 7.201234567891
3 5 |Sakura and the Big Stuffed Doll| |5 Oct. 1999| 7.501234567891
3 6 |Sakura's Sheep Warning!?| |12 Oct. 1999| 7.201234567891
3 7 |Sakura and the Panic Bicycle| |19 Oct. 1999| 7.401234567891
3 8 |Sakura and the Calendar of Memories| |26 Oct. 1999| 7.001234567891
3 9 |Sakura and Sakura in Wonderland| |2 Nov. 1999| 7.201234567891
3 10 |Sakura  Kero and a Candy Date??| |9 Nov. 1999| 7.301234567891
3 11 |Sakura  Shaoran and the Elevator| |16 Nov. 1999| 7.701234567891
3 12 |Sakura and the Big Pinch| |30 Nov. 1999| 7.501234567891
3 13 |Sakura  Tomoyo and the Ball Trap| |14 Dec. 1999| 7.501234567891
3 14 |Sakura and Her Precious Friend| |21 Dec. 1999| 7.601234567891
3 15 |Sakura  Card and the Present| |21 Dec. 1999| 7.401234567891
3 16 |Sakura and the Mysterious Fortune| |4 Jan. 2000| 7.201234567891
3 17 |Sakura  Pool and the Big Wave| |11 Jan. 2000| 6.901234567891
3 18 |Sakura and the Snow-Blowing Ski School| |18 Jan. 2000| 7.201234567891
3 19 |Sakura  Yukito and His Fading Power| |15 Jan. 2000| 7.601234567891
3 20 |Sakura's Most Favorite Friend| |22 Feb. 2000| 7.701234567891
3 21 |Sakura  Shaoran and the Tsukimine Shrine| |29 Feb. 2000| 7.301234567891
3 22 |Sakura  the Past and Clow Reed| |7 Mar. 2000| 7.301234567891
3 23 |Sakura and the Appearance of Clow Reed| |14 Mar. 2000| 7.701234567891
3 24 |Sakura and Her True Feeling| |21 Mar. 2000| 8.301234567891
