1 0 Pilot |3 Oct. 2000| 7.601234567891
1 1 Heat |10 Oct. 2000| 7.701234567891
1 2 Flushed |17 Oct. 2000| 7.601234567891
1 3 C.R.E.A.M. |31 Oct. 2000| 7.401234567891
1 4 |411 on the DL| |14 Nov. 2000| 7.501234567891
1 5 Prodigy |21 Nov. 2000| 7.701234567891
1 6 |Cold Comfort| |28 Nov. 2000| 7.701234567891
1 7 |Blah Blah Woof Woof| |12 Dec. 2000| 7.701234567891
1 8 Out |9 Jan. 2001| 7.501234567891
1 9 Red |16 Jan. 2001| 7.601234567891
1 10 |Art Attack| |6 Feb. 2001| 7.701234567891
1 11 Rising |13 Feb. 2001| 7.801234567891
1 12 |The Kidz Are Aiight| |20 Feb. 2001| 7.501234567891
1 13 |Female Trouble| |13 Mar. 2001| 7.501234567891
1 14 Haven |27 Mar. 2001| 7.501234567891
1 15 |Shorties in Love| |17 Apr. 2001| 7.101234567891
1 16 |Pollo Loco| |24 Apr. 2001| 8.001234567891
1 17 |I and I Am a Camera| |1 May. 2001| 7.601234567891
1 18 |Hit a Sista Back| |8 May. 2001| 7.601234567891
1 19 Meow |15 May. 2001| 7.801234567891
1 20 |...and Jesus Brought a Casserole| |22 May. 2001| 8.301234567891
2 1 |Designate This| |28 Sep. 2001| 8.201234567891
2 2 |Bag 'Em| |5 Oct. 2001| 7.601234567891
2 3 |Proof of Purchase| |12 Oct. 2001| 7.701234567891
2 4 |Radar Love| |26 Oct. 2001| 7.201234567891
2 5 Boo |2 Nov. 2001| 7.101234567891
2 6 Two |9 Nov. 2001| 7.001234567891
2 7 |Some Assembly Required| |16 Nov. 2001| 7.501234567891
2 8 |Gill Girl| |7 Dec. 2001| 7.301234567891
2 9 |Medium Is the Message| |14 Dec. 2001| 7.401234567891
2 10 Brainiac |11 Jan. 2002| 7.801234567891
2 11 |The Berrisford Agenda| |18 Jan. 2002| 8.201234567891
2 12 |Borrowed Time| |1 Feb. 2002| 7.401234567891
2 13 |Harbor Lights| |8 Feb. 2002| 7.401234567891
2 14 |Love in Vein| |8 Mar. 2002| 7.101234567891
2 15 Fuhgeddaboudit |15 Mar. 2002| 7.901234567891
2 16 Exposure |22 Mar. 2002| 7.301234567891
2 17 |Hello  Goodbye| |5 Apr. 2002| 7.901234567891
2 18 |Dawg Day Afternoon| |12 Apr. 2002| 7.601234567891
2 19 |She Ain't Heavy| |19 Apr. 2002| 7.901234567891
2 20 |Love Among the Runes| |26 Apr. 2002| 7.801234567891
2 21 |Freak Nation| |3 May. 2002| 8.501234567891
